canonical_arxiv_id,published_month,primary_category,categories_text,rule_primary_paradigm,rule_secondary_paradigms,rule_confidence_proxy,rule_total_score,rule_score_json
2607.0443,2026-07,cs.CL,cs.CL,Benchmark/Evaluation,Application | Agent/Tool Use | Alignment/Safety,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.04429,2026-07,cs.CL,"cs.CL, cs.AI",Benchmark/Evaluation,Efficiency/Optimization,0.6667,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04428,2026-07,cs.CL,"cs.CL, cs.AI",Efficiency/Optimization,Alignment/Safety | Application | Reasoning,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04423,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Theory/Methodology,0.75,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04422,2026-07,cs.LG,"cs.LG, cs.AI",Efficiency/Optimization,Alignment/Safety,0.8333,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 5, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0441,2026-07,cs.CL,cs.CL,Multimodal,Benchmark/Evaluation,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 2, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04394,2026-07,cs.AI,"cs.AI, cs.SC",Agent/Tool Use,Reasoning | Theory/Methodology | Benchmark/Evaluation,0.25,12,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 3, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 3, ""Application"": 0}"
2607.04391,2026-07,cs.CL,cs.CL,RAG/Retrieval,Agent/Tool Use | Dataset/Benchmark | Efficiency/Optimization,0.3,10,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04383,2026-07,cs.SD,"cs.SD, cs.AI",Benchmark/Evaluation,Dataset/Benchmark | Multimodal | Theory/Methodology,0.25,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04364,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,Dataset/Benchmark | Multimodal | Efficiency/Optimization,0.2222,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 2, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.0435,2026-07,cs.CL,cs.CL,Dataset/Benchmark,,1.0,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04344,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Reasoning | Theory/Methodology,0.3571,14,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 5, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 2, ""Application"": 1}"
2607.04333,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,Theory/Methodology,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04332,2026-07,cs.LG,cs.LG,Dataset/Benchmark,Application | Reasoning,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04329,2026-07,cs.AI,cs.AI,Agent/Tool Use,Alignment/Safety | Benchmark/Evaluation,0.3333,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04319,2026-07,cs.CL,"cs.CL, cs.LG",Benchmark/Evaluation,Efficiency/Optimization,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04302,2026-07,cs.LG,"cs.LG, cs.AI, cs.AR, cs.CL, cs.PF",Efficiency/Optimization,Benchmark/Evaluation,0.5714,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 4, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04293,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG, stat.ML",Benchmark/Evaluation,Agent/Tool Use | Alignment/Safety | Reasoning,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0429,2026-07,cs.NI,"cs.NI, cs.AI",Alignment/Safety,Benchmark/Evaluation | Efficiency/Optimization | Agent/Tool Use,0.4545,11,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 5, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04281,2026-07,cs.CL,"cs.CL, cs.AI",RAG/Retrieval,Benchmark/Evaluation | Efficiency/Optimization,0.5,6,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04277,2026-07,physics.soc-ph,"physics.soc-ph, cs.AI",Alignment/Safety,Agent/Tool Use | Theory/Methodology,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.0427,2026-07,cs.IR,"cs.IR, cs.AI",Alignment/Safety,Dataset/Benchmark | Application,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04262,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,Multimodal | Dataset/Benchmark | Efficiency/Optimization,0.3333,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 2, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04242,2026-07,cs.AI,cs.AI,Efficiency/Optimization,Agent/Tool Use | Benchmark/Evaluation,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04241,2026-07,cs.CV,"cs.CV, cs.AI, cs.LG",Multimodal,Alignment/Safety | Efficiency/Optimization | Dataset/Benchmark,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 3, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0424,2026-07,cs.AI,"cs.AI, q-bio.CB",Agent/Tool Use,Benchmark/Evaluation | Alignment/Safety | Application,0.4,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 4, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.04235,2026-07,cs.CL,cs.CL,Agent/Tool Use,Dataset/Benchmark | Efficiency/Optimization,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04223,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG",Benchmark/Evaluation,RAG/Retrieval | Alignment/Safety | Application,0.4,10,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04222,2026-07,cs.AI,cs.AI,Dataset/Benchmark,Theory/Methodology | Alignment/Safety | Reasoning,0.3333,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.04219,2026-07,cs.AI,"cs.AI, cs.MA, cs.NI",Agent/Tool Use,Application | Dataset/Benchmark | Efficiency/Optimization,0.5455,11,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 6, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.04206,2026-07,cs.DC,"cs.DC, cs.LG",Efficiency/Optimization,,1.0,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04179,2026-07,cs.CV,"cs.CV, cs.AI",Reasoning,Alignment/Safety | Efficiency/Optimization | Multimodal,0.2857,14,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 3, ""Reasoning"": 4, ""Efficiency/Optimization"": 3, ""Multimodal"": 2, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04171,2026-07,cs.RO,"cs.RO, cs.LG",Multimodal,Efficiency/Optimization | Benchmark/Evaluation | Dataset/Benchmark,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 3, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04167,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04163,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Alignment/Safety | Benchmark/Evaluation | Application,0.4,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.04156,2026-07,cs.AI,"cs.AI, cs.SC",Benchmark/Evaluation,Dataset/Benchmark | Efficiency/Optimization | Reasoning,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04153,2026-07,cs.LG,"cs.LG, cs.AI",Benchmark/Evaluation,Efficiency/Optimization | Agent/Tool Use | Multimodal,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04147,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Benchmark/Evaluation | Reasoning,0.4615,13,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 6, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.0414,2026-07,eess.AS,"eess.AS, cs.CL",Alignment/Safety,Efficiency/Optimization | Multimodal,0.6667,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 4, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04119,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Agent/Tool Use | Alignment/Safety | Benchmark/Evaluation,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 3, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04108,2026-07,cs.LG,cs.LG,Efficiency/Optimization,Theory/Methodology,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04096,2026-07,cs.AI,cs.AI,Benchmark/Evaluation,Reasoning | Agent/Tool Use,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 3, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04081,2026-07,cs.LG,"cs.LG, stat.ML",Theory/Methodology,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04079,2026-07,cs.CV,"cs.CV, cs.AI, cs.LG",Efficiency/Optimization,Benchmark/Evaluation | Multimodal | Application,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 2, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04072,2026-07,cs.SE,"cs.SE, cs.AI, quant-ph",Benchmark/Evaluation,Alignment/Safety | Application,0.6,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.04064,2026-07,cs.CL,"cs.CL, cs.AI, cs.SD, eess.AS",Efficiency/Optimization,Multimodal | Theory/Methodology,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04061,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG, stat.ML",Benchmark/Evaluation,Dataset/Benchmark | Alignment/Safety | Efficiency/Optimization,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04049,2026-07,cs.AI,cs.AI,Other,,0.0,0,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04034,2026-07,cs.SE,"cs.SE, cs.AI",Benchmark/Evaluation,Agent/Tool Use | Alignment/Safety | Application,0.4167,12,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 5, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.04033,2026-07,cs.LG,"cs.LG, cs.AI",Benchmark/Evaluation,Efficiency/Optimization | Multimodal,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.04029,2026-07,cs.CL,cs.CL,Alignment/Safety,Benchmark/Evaluation | Dataset/Benchmark | Theory/Methodology,0.4444,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 4, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.04008,2026-07,cs.CL,"cs.CL, cs.IR",Benchmark/Evaluation,RAG/Retrieval,0.5,6,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03994,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,,1.0,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03973,2026-07,cs.LG,cs.LG,Benchmark/Evaluation,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03968,2026-07,cs.SE,"cs.SE, cs.AI",Alignment/Safety,Benchmark/Evaluation | Agent/Tool Use | Multimodal,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 3, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03964,2026-07,cs.RO,"cs.RO, cs.AI",Benchmark/Evaluation,Agent/Tool Use | Multimodal | Theory/Methodology,0.4,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03957,2026-07,cs.CL,"cs.CL, cs.AI",Benchmark/Evaluation,Reasoning | Alignment/Safety | Efficiency/Optimization,0.5,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03953,2026-07,cs.CL,"cs.CL, cs.AI",Agent/Tool Use,Benchmark/Evaluation | Efficiency/Optimization | Reasoning,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03951,2026-07,cs.SE,"cs.SE, cs.AI, cs.LO, cs.PL",Application,Theory/Methodology,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.03948,2026-07,cs.AI,"cs.AI, cs.LG, math.OC",Efficiency/Optimization,Application,0.8,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 4, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03936,2026-07,cs.CL,cs.CL,Theory/Methodology,Efficiency/Optimization,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03929,2026-07,cs.CL,"cs.CL, cs.AI, cs.LG",RAG/Retrieval,Application,0.6667,3,"{""RAG/Retrieval"": 2, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03904,2026-07,cs.LG,"cs.LG, astro-ph.IM, gr-qc",Dataset/Benchmark,Benchmark/Evaluation | Efficiency/Optimization,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03903,2026-07,cs.LG,cs.LG,Alignment/Safety,Application | Efficiency/Optimization,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
